"TIME","GEO","AGE","AGEDEF","UNIT","Value","Flag and Footnotes"
"1986","Belgium","Total","Age in completed years","Number","1.54305",""
"1986","Bulgaria","Total","Age in completed years","Number","2.01567",""
"1986","Belarus","Total","Age in completed years","Number",":",""
"1986","Switzerland","Total","Age in completed years","Number","1.53159",""
"1986","Cyprus","Total","Age in completed years","Number","2.46292",""
"1986","Czechia","Total","Age in completed years","Number","1.91981",""
"1986","Germany including former GDR","Total","Age in completed years","Number",":",""
"1986","Denmark","Total","Age in completed years","Number","1.47997",""
"1986","Estonia","Total","Age in completed years","Number","2.17853",""
"1986","Greece","Total","Age in completed years","Number","1.60351",""
"1986","Spain","Total","Age in completed years","Number","1.55585",""
"1986","Finland","Total","Age in completed years","Number","1.59587",""
"1986","France","Total","Age in completed years","Number",":",""
"1986","Georgia","Total","Age in completed years","Number",":",""
"1986","Croatia","Total","Age in completed years","Number",":",""
"1986","Hungary","Total","Age in completed years","Number","1.83835",""
"1986","Ireland","Total","Age in completed years","Number","2.43750",""
"1986","Iceland","Total","Age in completed years","Number","1.92170",""
"1986","Italy","Total","Age in completed years","Number","1.35105",""
"1986","Liechtenstein","Total","Age in completed years","Number",":",""
"1986","Lithuania","Total","Age in completed years","Number","2.12433",""
"1986","Luxembourg","Total","Age in completed years","Number","1.43036",""
"1986","Latvia","Total","Age in completed years","Number",":",""
"1986","Moldova","Total","Age in completed years","Number",":",""
"1986","Montenegro","Total","Age in completed years","Number",":",""
"1986","North Macedonia","Total","Age in completed years","Number",":",""
"1986","Malta","Total","Age in completed years","Number","1.92759",""
"1986","Netherlands","Total","Age in completed years","Number","1.55311",""
"1986","Norway","Total","Age in completed years","Number","1.70975",""
"1986","Poland","Total","Age in completed years","Number",":",""
"1986","Portugal","Total","Age in completed years","Number","1.66192",""
"1986","Romania","Total","Age in completed years","Number","2.38841",""
"1986","Serbia","Total","Age in completed years","Number",":",""
"1986","Russia","Total","Age in completed years","Number",":",""
"1986","Sweden","Total","Age in completed years","Number","1.79991",""
"1986","Slovenia","Total","Age in completed years","Number","1.66612",""
"1986","Slovakia","Total","Age in completed years","Number","2.19634",""
"1986","San Marino","Total","Age in completed years","Number",":",""
"1986","Turkey","Total","Age in completed years","Number",":",""
"1986","Ukraine","Total","Age in completed years","Number",":",""
"1986","United Kingdom","Total","Age in completed years","Number","1.78030",""
"1986","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"1987","Andorra","Total","Age in completed years","Number",":",""
"1987","Albania","Total","Age in completed years","Number",":",""
"1987","Armenia","Total","Age in completed years","Number",":",""
"1987","Austria","Total","Age in completed years","Number","1.43181",""
"1987","Azerbaijan","Total","Age in completed years","Number",":",""
"1987","Belgium","Total","Age in completed years","Number","1.54020",""
"1987","Bulgaria","Total","Age in completed years","Number","1.96109",""
"1987","Belarus","Total","Age in completed years","Number",":",""
"1987","Switzerland","Total","Age in completed years","Number","1.51542",""
"1987","Cyprus","Total","Age in completed years","Number","2.38304",""
"1987","Czechia","Total","Age in completed years","Number","1.91066",""
"1987","Germany including former GDR","Total","Age in completed years","Number",":",""
"1987","Denmark","Total","Age in completed years","Number","1.49625",""
"1987","Estonia","Total","Age in completed years","Number","2.27060",""
"1987","Greece","Total","Age in completed years","Number","1.49949",""
"1987","Spain","Total","Age in completed years","Number","1.49362",""
"1987","Finland","Total","Age in completed years","Number","1.58576",""
"1987","France","Total","Age in completed years","Number",":",""
"1987","Georgia","Total","Age in completed years","Number",":",""
"1987","Croatia","Total","Age in completed years","Number",":",""
"1987","Hungary","Total","Age in completed years","Number","1.81954",""
"1987","Ireland","Total","Age in completed years","Number","2.31518",""
"1987","Iceland","Total","Age in completed years","Number","2.05599",""
"1987","Italy","Total","Age in completed years","Number","1.32873",""
"1987","Liechtenstein","Total","Age in completed years","Number",":",""
"1987","Lithuania","Total","Age in completed years","Number","2.11079",""
"1987","Luxembourg","Total","Age in completed years","Number","1.39705",""
"1987","Latvia","Total","Age in completed years","Number",":",""
"1987","Moldova","Total","Age in completed years","Number",":",""
"1987","Montenegro","Total","Age in completed years","Number",":",""
"1987","North Macedonia","Total","Age in completed years","Number",":",""
"1987","Malta","Total","Age in completed years","Number","1.96717",""
"1987","Netherlands","Total","Age in completed years","Number","1.55833",""
"1987","Norway","Total","Age in completed years","Number","1.74455",""
"1987","Poland","Total","Age in completed years","Number",":",""
"1987","Portugal","Total","Age in completed years","Number","1.61814",""
"1987","Romania","Total","Age in completed years","Number","2.37895",""
"1987","Serbia","Total","Age in completed years","Number",":",""
"1987","Russia","Total","Age in completed years","Number",":",""
"1987","Sweden","Total","Age in completed years","Number","1.84300",""
"1987","Slovenia","Total","Age in completed years","Number","1.64959",""
"1987","Slovakia","Total","Age in completed years","Number","2.13693",""
"1987","San Marino","Total","Age in completed years","Number",":",""
"1987","Turkey","Total","Age in completed years","Number",":",""
"1987","Ukraine","Total","Age in completed years","Number",":",""
"1987","United Kingdom","Total","Age in completed years","Number","1.81075",""
"1987","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"1988","Andorra","Total","Age in completed years","Number",":",""
"1988","Albania","Total","Age in completed years","Number",":",""
"1988","Armenia","Total","Age in completed years","Number",":",""
"1988","Austria","Total","Age in completed years","Number","1.44733",""
"1988","Azerbaijan","Total","Age in completed years","Number",":",""
"1988","Belgium","Total","Age in completed years","Number","1.56661",""
"1988","Bulgaria","Total","Age in completed years","Number","1.96903",""
"1988","Belarus","Total","Age in completed years","Number",":",""
"1988","Switzerland","Total","Age in completed years","Number","1.56884",""
"1988","Cyprus","Total","Age in completed years","Number","2.48551",""
"1988","Czechia","Total","Age in completed years","Number","1.94102",""
"1988","Germany including former GDR","Total","Age in completed years","Number",":",""
"1988","Denmark","Total","Age in completed years","Number","1.55958",""
"1988","Estonia","Total","Age in completed years","Number","2.27384",""
"1988","Greece","Total","Age in completed years","Number","1.50303",""
"1988","Spain","Total","Age in completed years","Number","1.44773",""
"1988","Finland","Total","Age in completed years","Number","1.69249",""
"1988","France","Total","Age in completed years","Number",":",""
"1988","Georgia","Total","Age in completed years","Number",":",""
"1988","Croatia","Total","Age in completed years","Number",":",""
"1988","Hungary","Total","Age in completed years","Number","1.80843",""
"1988","Ireland","Total","Age in completed years","Number","2.17063",""
"1988","Iceland","Total","Age in completed years","Number","2.25531",""
"1988","Italy","Total","Age in completed years","Number","1.36047",""
"1988","Liechtenstein","Total","Age in completed years","Number",":",""
"1988","Lithuania","Total","Age in completed years","Number","2.01680",""
"1988","Luxembourg","Total","Age in completed years","Number","1.50877",""
"1988","Latvia","Total","Age in completed years","Number",":",""
"1988","Moldova","Total","Age in completed years","Number",":",""
"1988","Montenegro","Total","Age in completed years","Number",":",""
"1988","North Macedonia","Total","Age in completed years","Number",":",""
"1988","Malta","Total","Age in completed years","Number","2.05880",""
"1988","Netherlands","Total","Age in completed years","Number","1.54508",""
"1988","Norway","Total","Age in completed years","Number","1.84098",""
"1988","Poland","Total","Age in completed years","Number",":",""
"1988","Portugal","Total","Age in completed years","Number","1.60983",""
"1988","Romania","Total","Age in completed years","Number","2.30296",""
"1988","Serbia","Total","Age in completed years","Number",":",""
"1988","Russia","Total","Age in completed years","Number",":",""
"1988","Sweden","Total","Age in completed years","Number","1.96188",""
"1988","Slovenia","Total","Age in completed years","Number","1.63048",""
"1988","Slovakia","Total","Age in completed years","Number","2.13483",""
"1988","San Marino","Total","Age in completed years","Number",":",""
"1988","Turkey","Total","Age in completed years","Number",":",""
"1988","Ukraine","Total","Age in completed years","Number",":",""
"1988","United Kingdom","Total","Age in completed years","Number","1.82402",""
"1988","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
